"TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","COLUMN_TYPE","COLUMN_KEY"
memgroupbankingextractviewv3,effectiveDate,11,,YES,datetime,datetime,""
memgroupbankingextractviewv3,expirationDate,12,,YES,datetime,datetime,""
memgroupbankingextractviewv3,memGroupName,13,,YES,varchar,varchar(120),""
memgroupbankingextractviewv3,nameFirst,14,,YES,varchar,varchar(35),""
memgroupbankingextractviewv3,nameLast,15,,YES,varchar,varchar(60),""
memgroupbankingextractviewv3,phoneNum,16,,YES,varchar,varchar(30),""
memgroupbankingextractviewv3,communicationText,17,,YES,varchar,varchar(254),""
memgroupbankingextractviewv3,derivedMemGroupID,18,,YES,bigint,bigint,""
memgroupbankingextractviewv3,benefitBundleOptionID,19,,YES,bigint,bigint,""
memgroupchildpopratefactorview,memGroupPopGroupAssignID,1,,NO,bigint,bigint,""
memgroupchildpopratefactorview,parentMemGroupID,2,,YES,bigint,bigint,""
memgroupchildpopratefactorview,childMemGroupID,3,,YES,bigint,bigint,""
memgroupchildpopratefactorview,memGroupPopulationID,4,,YES,bigint,bigint,""
memgroupchildpopratefactorview,populationName,5,,YES,varchar,varchar(30),""
memgroupchildpopratefactorview,parentMemGroupName,6,,YES,varchar,varchar(120),""
memgroupchildpopratefactorview,childMemGroupName,7,,YES,varchar,varchar(120),""
memgroupchildpopratefactorview,effectiveDate,8,,YES,date,date,""
memgroupchildpopratefactorview,expirationDate,9,,YES,date,date,""
memgroupchildpopratefactorview,deleteInd,10,,YES,smallint,smallint,""
memgroupcntctemlcmextractview,assignmentEffectiveDate,1,,YES,date,date,""
memgroupcntctemlcmextractview,assignmentExpirationDate,2,,YES,date,date,""
memgroupcntctemlcmextractview,memGroupContactID,3,,YES,bigint,bigint,""
memgroupcntctemlcmextractview,memGroupContactAssignmentID,4,,YES,bigint,bigint,""
memgroupcntctemlcmextractview,memGroupContactElectronicComID,5,,YES,bigint,bigint,""
memgroupcntctemlcmextractview,memGroupID,6,,YES,bigint,bigint,""
memgroupcntctemlcmextractview,communicationText,7,,YES,varchar,varchar(254),""
memgroupcntctemlcmextractview,electronicCommunicationType,8,,YES,varchar,varchar(10),""
memgroupcntctemlcmextractview,roleEffectiveDate,9,,YES,date,date,""
memgroupcntctemlcmextractview,roleExpirationDate,10,,YES,date,date,""
memgroupcntctemlcmextractview,roleType,11,,YES,varchar,varchar(3),""
memgroupcontact,memGroupContactID,1,"0",NO,bigint,bigint,PRI
memgroupcontact,nameLast,2,,YES,varchar,varchar(60),""
memgroupcontact,nameFirst,3,,YES,varchar,varchar(35),""
memgroupcontact,nameMiddle,4,,YES,varchar,varchar(60),""
memgroupcontact,nameSalutation,5,,YES,char,char(10),""
memgroupcontact,nameSuffix,6,,YES,char,char(10),""
memgroupcontact,nameSuffixTitle,7,,YES,varchar,varchar(10),""
memgroupcontact,organizationName,8,,YES,varchar,varchar(255),""
memgroupcontact,jobTitle,9,,YES,varchar,varchar(35),""
memgroupcontact,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontact,createUserID,11,,YES,varchar,varchar(20),""
memgroupcontact,changeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontact,changeUserID,13,,YES,varchar,varchar(20),""
memgroupcontact,updateVersion,14,,YES,int,int,""
memgroupcontact,originalSourceSystemType,15,,YES,varchar,varchar(4),""
memgroupcontact,originalSourceSystemID,16,,YES,varchar,varchar(80),""
memgroupcontactaddress,memGroupContactAddressID,1,"0",NO,bigint,bigint,PRI
memgroupcontactaddress,memGroupContactID,2,,YES,bigint,bigint,MUL
memgroupcontactaddress,memGroupAddressID,3,,YES,bigint,bigint,MUL
memgroupcontactaddress,addressType,4,,YES,char,char(4),""
memgroupcontactaddress,address1,5,,YES,varchar,varchar(55),""
memgroupcontactaddress,address2,6,,YES,varchar,varchar(55),""
memgroupcontactaddress,address3,7,,YES,varchar,varchar(55),""
memgroupcontactaddress,address4,8,,YES,varchar,varchar(55),""
memgroupcontactaddress,address5,9,,YES,varchar,varchar(55),""
memgroupcontactaddress,city,10,,YES,varchar,varchar(50),""
memgroupcontactaddress,state,11,,YES,char,char(2),""
memgroupcontactaddress,postalCode,12,,YES,varchar,varchar(20),""
memgroupcontactaddress,country,13,,YES,char,char(3),""
memgroupcontactaddress,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactaddress,createUserID,15,,YES,varchar,varchar(20),""
memgroupcontactaddress,changeDateTime,16,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactaddress,changeUserID,17,,YES,varchar,varchar(20),""
memgroupcontactaddress,updateVersion,18,,YES,int,int,""
memgroupcontactaddress,attention,19,,YES,varchar,varchar(35),""
memgroupcontactaddressphone,memGroupContactAddressPhoneID,1,"0",NO,bigint,bigint,PRI
memgroupcontactaddressphone,memGroupContactAddressID,2,,YES,bigint,bigint,MUL
memgroupcontactaddressphone,memGroupContactPhoneID,3,,YES,bigint,bigint,""
memgroupcontactaddressphone,memGroupContactID,4,,YES,bigint,bigint,""
memgroupcontactaddressphone,memGroupAddressPhoneID,5,,YES,bigint,bigint,""
memgroupcontactaddressphone,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactaddressphone,createUserID,7,,YES,varchar,varchar(20),""
memgroupcontactaddressphone,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactaddressphone,changeUserID,9,,YES,varchar,varchar(20),""
memgroupcontactaddressphone,updateVersion,10,,YES,int,int,""
memgroupcontactaddressview,memGroupContactAddressID,1,"0",NO,bigint,bigint,""
memgroupcontactaddressview,memGroupContactID,2,,YES,bigint,bigint,""
memgroupcontactaddressview,memGroupAddressID,3,,YES,bigint,bigint,""
memgroupcontactaddressview,addressType,4,,YES,char,char(4),""
memgroupcontactaddressview,address1,5,,YES,varchar,varchar(55),""
memgroupcontactaddressview,address2,6,,YES,varchar,varchar(55),""
memgroupcontactaddressview,address3,7,,YES,varchar,varchar(55),""
memgroupcontactaddressview,address4,8,,YES,varchar,varchar(55),""
memgroupcontactaddressview,address5,9,,YES,varchar,varchar(55),""
memgroupcontactaddressview,city,10,,YES,varchar,varchar(50),""
memgroupcontactaddressview,state,11,,YES,char,char(2),""
memgroupcontactaddressview,postalCode,12,,YES,varchar,varchar(20),""
memgroupcontactaddressview,country,13,,YES,char,char(3),""
memgroupcontactassignment,memGroupContactAssignmentID,1,"0",NO,bigint,bigint,PRI
memgroupcontactassignment,memGroupID,2,,YES,bigint,bigint,MUL
memgroupcontactassignment,memGroupContactID,3,,YES,bigint,bigint,MUL
memgroupcontactassignment,preferredCommMethodType,4,,YES,varchar,varchar(3),""
memgroupcontactassignment,effectiveDate,5,,YES,date,date,""
memgroupcontactassignment,expirationDate,6,,YES,date,date,""
memgroupcontactassignment,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactassignment,changeUserID,8,,YES,varchar,varchar(20),""
memgroupcontactassignment,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactassignment,createUserID,10,,YES,varchar,varchar(20),""
memgroupcontactassignment,updateVersion,11,,YES,int,int,""
memgroupcontactassignmentview,memGroupContactID,1,"0",NO,bigint,bigint,""
memgroupcontactassignmentview,memGroupContactAssignmentID,2,"0",YES,bigint,bigint,""
memgroupcontactassignmentview,memGroupID,3,"0",YES,bigint,bigint,""
memgroupcontactassignmentview,memGroupName,4,,YES,varchar,varchar(120),""
memgroupcontactassignmentview,nameLast,5,,YES,varchar,varchar(60),""
memgroupcontactassignmentview,nameFirst,6,,YES,varchar,varchar(35),""
memgroupcontactassignmentview,jobTitle,7,,YES,varchar,varchar(35),""
memgroupcontactassignmentview,organizationName,8,,YES,varchar,varchar(255),""
memgroupcontactassignmentview,preferredCommMethodType,9,,YES,varchar,varchar(3),""
memgroupcontactassignmentview,effectiveDate,10,,YES,date,date,""
memgroupcontactassignmentview,expirationDate,11,,YES,date,date,""
memgroupcontactassignroleview,memGroupID,1,,YES,bigint,bigint,""
memgroupcontactassignroleview,memGroupContactAssignmentID,2,"0",NO,bigint,bigint,""
memgroupcontactassignroleview,memGroupContactID,3,,YES,bigint,bigint,""
memgroupcontactassignroleview,memGroupContactAssignmentEffectiveDate,4,,YES,date,date,""
memgroupcontactassignroleview,memGroupContactAssignmentExpirationDate,5,,YES,date,date,""
memgroupcontactassignroleview,memGroupContactRoleID,6,"0",NO,bigint,bigint,""
memgroupcontactassignroleview,preferredInd,7,,YES,smallint,smallint,""
memgroupcontactassignroleview,memGroupContactRoleEffectiveDate,8,,YES,date,date,""
memgroupcontactassignroleview,memGroupContactRoleExpirationDate,9,,YES,date,date,""
memgroupcontactassignroleview,createDateTime,10,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactassignroleview,nameFirst,11,,YES,varchar,varchar(35),""
memgroupcontactassignroleview,nameLast,12,,YES,varchar,varchar(60),""
memgroupcontactassignroleview,roleType,13,,YES,varchar,varchar(3),""
memgroupcontactauditdetail,auditDetailID,1,"0",NO,bigint,bigint,PRI
memgroupcontactauditdetail,createDateTime,2,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactauditdetail,createUserID,3,,YES,varchar,varchar(20),""
memgroupcontactauditdetail,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactauditdetail,changeUserID,5,,YES,varchar,varchar(20),""
memgroupcontactauditdetail,updateVersion,6,,YES,int,int,""
memgroupcontactauditdetail,memGroupContactID,7,,YES,bigint,bigint,MUL
memgroupcontactauditdetail,auditText,8,,YES,varchar,varchar(4000),""
memgroupcontactauditdetail,tableName,9,,YES,varchar,varchar(32),""
memgroupcontacteleccomassign,memGroupContactElecComAssignID,1,"0",NO,bigint,bigint,PRI
memgroupcontacteleccomassign,memGroupContactElectronicComID,2,,YES,bigint,bigint,MUL
memgroupcontacteleccomassign,memGroupID,3,,YES,bigint,bigint,MUL
memgroupcontacteleccomassign,preferredInd,4,,YES,smallint,smallint,""
memgroupcontacteleccomassign,createDateTime,5,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontacteleccomassign,createUserID,6,,YES,varchar,varchar(20),""
memgroupcontacteleccomassign,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontacteleccomassign,changeUserID,8,,YES,varchar,varchar(20),""
memgroupcontacteleccomassign,updateVersion,9,,YES,int,int,""
memgroupcontacteleccomassign,memGroupContactAssignmentID,10,,YES,bigint,bigint,MUL
memgroupcontacteleccomassign,memGroupContactID,11,,YES,bigint,bigint,MUL
memgroupcontacteleccomview,memGroupContactElectronicComID,1,"0",NO,bigint,bigint,""
memgroupcontacteleccomview,memGroupContactElecComAssignID,2,"0",YES,bigint,bigint,""
memgroupcontacteleccomview,memGroupContactID,3,,YES,bigint,bigint,""
memgroupcontacteleccomview,memGroupID,4,,YES,bigint,bigint,""
memgroupcontacteleccomview,memGroupContactAssignmentID,5,,YES,bigint,bigint,""
memgroupcontacteleccomview,electronicCommunicationType,6,,YES,varchar,varchar(10),""
memgroupcontacteleccomview,communicationText,7,,YES,varchar,varchar(254),""
memgroupcontacteleccomview,preferredInd,8,,YES,smallint,smallint,""
memgroupcontacteleccomview,assignToMemGroup,9,"0",NO,int,int,""
memgroupcontactelectroniccom,memGroupContactElectronicComID,1,"0",NO,bigint,bigint,PRI
memgroupcontactelectroniccom,memGroupContactID,2,,YES,bigint,bigint,MUL
memgroupcontactelectroniccom,communicationText,3,,YES,varchar,varchar(254),""
memgroupcontactelectroniccom,createDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactelectroniccom,createUserID,5,,YES,varchar,varchar(20),""
memgroupcontactelectroniccom,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactelectroniccom,changeUserID,7,,YES,varchar,varchar(20),""
memgroupcontactelectroniccom,updateVersion,8,,YES,int,int,""
memgroupcontactelectroniccom,electronicCommunicationType,9,,YES,varchar,varchar(10),""
memgroupcontactemailcomview,nameFirst,1,,YES,varchar,varchar(35),""
memgroupcontactemailcomview,nameLast,2,,YES,varchar,varchar(60),""
memgroupcontactemailcomview,effectiveDate,3,,YES,date,date,""
memgroupcontactemailcomview,expirationDate,4,,YES,date,date,""
memgroupcontactemailcomview,memGroupContactID,5,,YES,bigint,bigint,""
memgroupcontactemailcomview,memGroupContactAssignmentID,6,,YES,bigint,bigint,""
memgroupcontactemailcomview,memGroupContactElectronicComID,7,,YES,bigint,bigint,""
memgroupcontactemailcomview,communicationText,8,,YES,varchar,varchar(254),""
memgroupcontactemailcomview,electronicCommunicationType,9,,YES,varchar,varchar(10),""
memgroupcontactemailcomview,memGroupID,10,,YES,bigint,bigint,""
memgroupcontactemailcomview,originalSourceSystemID,11,,YES,varchar,varchar(80),""
memgroupcontactemailcomview,originalSourceSystemType,12,,YES,varchar,varchar(4),""
memgroupcontactextractview,contactChangeDateTime,1,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactextractview,contactCreateDateTime,2,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactextractview,memGroupContactID,3,"0",NO,bigint,bigint,""
memgroupcontactextractview,nameFirst,4,,YES,varchar,varchar(35),""
memgroupcontactextractview,nameLast,5,,YES,varchar,varchar(60),""
memgroupcontactextractview,assignmentChangeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactextractview,assignmentCreateDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactextractview,assignmentEffectiveDate,8,,YES,date,date,""
memgroupcontactextractview,assignmentExpirationDate,9,,YES,date,date,""
memgroupcontactextractview,memGroupContactAssignmentID,10,"0",NO,bigint,bigint,""
memgroupcontactextractview,preferredCommMethodType,11,,YES,varchar,varchar(3),""
memgroupcontactextractview,roleChangeDateTime,12,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactextractview,roleCreateDateTime,13,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactextractview,roleEffectiveDate,14,,YES,date,date,""
memgroupcontactextractview,roleExpirationDate,15,,YES,date,date,""
memgroupcontactextractview,memGroupID,16,,YES,bigint,bigint,""
memgroupcontactextractview,preferredInd,17,,YES,smallint,smallint,""
memgroupcontactextractview,roleType,18,,YES,varchar,varchar(3),""
memgroupcontactphnassignview,phoneNum,1,,YES,varchar,varchar(30),""
memgroupcontactphnassignview,phoneType,2,,YES,varchar,varchar(2),""
memgroupcontactphnassignview,memGroupContactAssignmentID,3,,YES,bigint,bigint,""
memgroupcontactphnassignview,memGroupContactPhoneAssignID,4,"0",NO,bigint,bigint,""
memgroupcontactphnassignview,preferredInd,5,,YES,smallint,smallint,""
memgroupcontactphone,memGroupContactPhoneID,1,"0",NO,bigint,bigint,PRI
memgroupcontactphone,memGroupContactID,2,,YES,bigint,bigint,MUL
memgroupcontactphone,phoneType,3,,YES,varchar,varchar(2),""
memgroupcontactphone,phoneNum,4,,YES,varchar,varchar(30),""
memgroupcontactphone,phoneExt,5,,YES,char,char(8),""
memgroupcontactphone,nonUSPhoneInd,6,,YES,smallint,smallint,""
memgroupcontactphone,createDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactphone,createUserID,8,,YES,varchar,varchar(20),""
memgroupcontactphone,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactphone,changeUserID,10,,YES,varchar,varchar(20),""
memgroupcontactphone,updateVersion,11,,YES,int,int,""
memgroupcontactphoneassign,memGroupContactPhoneAssignID,1,"0",NO,bigint,bigint,PRI
memgroupcontactphoneassign,memGroupContactPhoneID,2,,YES,bigint,bigint,MUL
memgroupcontactphoneassign,memGroupContactAssignmentID,3,,YES,bigint,bigint,MUL
memgroupcontactphoneassign,memGroupID,4,,YES,bigint,bigint,MUL
memgroupcontactphoneassign,preferredInd,5,,YES,smallint,smallint,""
memgroupcontactphoneassign,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactphoneassign,createUserID,7,,YES,varchar,varchar(20),""
memgroupcontactphoneassign,changeDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactphoneassign,changeUserID,9,,YES,varchar,varchar(20),""
memgroupcontactphoneassign,updateVersion,10,,YES,int,int,""
memgroupcontactphoneassign,memGroupContactID,11,,YES,bigint,bigint,MUL
memgroupcontactphoneview,memGroupContactID,1,"0",NO,bigint,bigint,""
memgroupcontactphoneview,nameLast,2,,YES,varchar,varchar(60),""
memgroupcontactphoneview,nameFirst,3,,YES,varchar,varchar(35),""
memgroupcontactphoneview,organizationName,4,,YES,varchar,varchar(255),""
memgroupcontactphoneview,jobTitle,5,,YES,varchar,varchar(35),""
memgroupcontactphoneview,phoneNum,6,,YES,varchar,varchar(30),""
memgroupcontactphoneview,memGroupID,7,,YES,bigint,bigint,""
memgroupcontactrole,memGroupContactRoleID,1,"0",NO,bigint,bigint,PRI
memgroupcontactrole,memGroupContactAssignmentID,2,,YES,bigint,bigint,MUL
memgroupcontactrole,memGroupID,3,,YES,bigint,bigint,MUL
memgroupcontactrole,memGroupContactID,4,,YES,bigint,bigint,MUL
memgroupcontactrole,roleType,5,,YES,varchar,varchar(3),""
memgroupcontactrole,effectiveDate,6,,YES,date,date,""
memgroupcontactrole,expirationDate,7,,YES,date,date,""
memgroupcontactrole,createUserID,8,,YES,varchar,varchar(20),""
memgroupcontactrole,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontactrole,changeUserID,10,,YES,varchar,varchar(20),""
memgroupcontactrole,changeDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontactrole,updateVersion,12,,YES,int,int,""
memgroupcontactrole,preferredInd,13,,YES,smallint,smallint,""
memgroupcontactroleloadview,memGroupContactID,1,"0",NO,bigint,bigint,""
memgroupcontactroleloadview,nameFirst,2,,YES,varchar,varchar(35),""
memgroupcontactroleloadview,nameLast,3,,YES,varchar,varchar(60),""
memgroupcontactroleloadview,memGroupContactAssignmentID,4,"0",NO,bigint,bigint,""
memgroupcontactroleloadview,memGroupID,5,,YES,bigint,bigint,""
memgroupcontactroleloadview,effectiveDate,6,,YES,date,date,""
memgroupcontactroleloadview,expirationDate,7,,YES,date,date,""
memgroupcontactroleloadview,roleType,8,,YES,varchar,varchar(3),""
memgroupcontactroleview,memGroupContactAssignmentID,1,"0",NO,bigint,bigint,""
memgroupcontactroleview,memGroupContactID,2,,YES,bigint,bigint,""
memgroupcontactroleview,memGroupID,3,,YES,bigint,bigint,""
memgroupcontactroleview,effectiveDate,4,,YES,date,date,""
memgroupcontactroleview,expirationDate,5,,YES,date,date,""
memgroupcontactroleview,preferredInd,6,,YES,smallint,smallint,""
memgroupcontactroleview,roleType,7,,YES,varchar,varchar(3),""
memgroupcontract,memGroupContractID,1,"0",NO,bigint,bigint,PRI
memgroupcontract,memGroupID,2,,YES,bigint,bigint,MUL
memgroupcontract,effectiveDate,3,,YES,date,date,""
memgroupcontract,expirationDate,4,,YES,date,date,""
memgroupcontract,contractDescription,5,,YES,varchar,varchar(120),""
memgroupcontract,documentControlNumber,6,,YES,varchar,varchar(20),""
memgroupcontract,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontract,changeUserID,8,,YES,varchar,varchar(20),""
memgroupcontract,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontract,createUserID,10,,YES,varchar,varchar(20),""
memgroupcontract,updateVersion,11,,YES,int,int,""
memgroupcontract,originalContractDate,12,,YES,date,date,""
memgroupcontract,contractExpirationReason,13,,YES,varchar,varchar(3),""
memgroupcontract,migrationInd,14,,YES,smallint,smallint,""
memgroupcontract,priorExpirationDate,15,,YES,date,date,""
memgroupcontract,priorExpirationReason,16,,YES,varchar,varchar(3),""
memgroupcontract,contractReinstatementReason,17,,YES,varchar,varchar(3),""
memgroupcontract,deleteInd,18,,YES,smallint,smallint,""
memgroupcontract,logicalDeleteReason,19,,YES,varchar,varchar(3),""
memgroupcontract,useSysDefaultAccumPairingInd,20,"1",YES,smallint,smallint,""
memgroupcontractaccumsettings,memGroupContractAccumSettingsID,1,,NO,bigint,bigint,PRI
memgroupcontractaccumsettings,memGroupContractID,2,,YES,bigint,bigint,MUL
memgroupcontractaccumsettings,memGroupID,3,,YES,bigint,bigint,MUL
memgroupcontractaccumsettings,deductiblePairingType,4,,YES,varchar,varchar(2),""
memgroupcontractaccumsettings,oopPairingType,5,,YES,varchar,varchar(2),""
memgroupcontractaccumsettings,bypassPairingType,6,,YES,varchar,varchar(2),""
memgroupcontractaccumsettings,maximumPairingType,7,,YES,varchar,varchar(2),""
memgroupcontractaccumsettings,maxCoverageGapDays,8,,YES,smallint,smallint,""
memgroupcontractaccumsettings,effectiveDate,9,,YES,date,date,""
memgroupcontractaccumsettings,expirationDate,10,,YES,date,date,""
memgroupcontractaccumsettings,coveragePopMustMatchInd,11,,YES,smallint,smallint,""
memgroupcontractaccumsettings,benefitBundleOptionMatchInd,12,,YES,smallint,smallint,""
memgroupcontractaccumsettings,memGroupMatchInd,13,,YES,smallint,smallint,""
memgroupcontractaccumsettings,deleteInd,14,,YES,smallint,smallint,""
memgroupcontractaccumsettings,priorExpirationDate,15,,YES,date,date,""
memgroupcontractaccumsettings,logicalDeleteReason,16,,YES,varchar,varchar(3),""
memgroupcontractaccumsettings,priorExpirationReason,17,,YES,varchar,varchar(3),""
memgroupcontractaccumsettings,contractExpirationReason,18,,YES,varchar,varchar(3),""
memgroupcontractaccumsettings,contractReinstatementReason,19,,YES,varchar,varchar(3),""
memgroupcontractaccumsettings,createUserID,20,,YES,varchar,varchar(20),""
memgroupcontractaccumsettings,createDateTime,21,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontractaccumsettings,changeUserID,22,,YES,varchar,varchar(20),""
memgroupcontractaccumsettings,changeDateTime,23,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontractaccumsettings,updateVersion,24,,YES,int,int,""
memgroupcontractactivationvw,memGroupID,1,"0",NO,bigint,bigint,""
memgroupcontractactivationvw,memGroupName,2,,YES,varchar,varchar(120),""
memgroupcontractactivationvw,effectiveDate,3,,YES,date,date,""
memgroupcontractactivationvw,expirationDate,4,,YES,date,date,""
memgroupcontractactivationvw,memGroupContractID,5,"0",NO,bigint,bigint,""
memgroupcontractaffil,memGroupContractAffilID,1,,NO,bigint,bigint,PRI
memgroupcontractaffil,memGroupContractID,2,,YES,bigint,bigint,MUL
memgroupcontractaffil,owningMemGroupID,3,,YES,bigint,bigint,MUL
memgroupcontractaffil,memGroupID,4,,YES,bigint,bigint,MUL
memgroupcontractaffil,effectiveDate,5,,YES,date,date,""
memgroupcontractaffil,expirationDate,6,,YES,date,date,""
memgroupcontractaffil,deleteInd,7,"0",YES,smallint,smallint,MUL
memgroupcontractaffil,contractExpirationReason,8,,YES,varchar,varchar(3),""
memgroupcontractaffil,priorExpirationReason,9,,YES,varchar,varchar(3),""
memgroupcontractaffil,priorExpirationDate,10,,YES,date,date,""
memgroupcontractaffil,contractReinstatementReason,11,,YES,varchar,varchar(3),""
memgroupcontractaffil,logicalDeleteReason,12,,YES,varchar,varchar(3),""
memgroupcontractaffil,createUserID,13,,YES,varchar,varchar(20),""
memgroupcontractaffil,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontractaffil,changeUserID,15,,YES,varchar,varchar(20),""
memgroupcontractaffil,changeDateTime,16,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontractaffil,updateVersion,17,,YES,int,int,""
memgroupcontractaffil,contractAffilVersion,18,,YES,int,int,""
memgroupcontractaffil,contractAffilID,19,,YES,bigint,bigint,MUL
memgroupcontractaffil,originalActivationDate,20,,YES,date,date,""
memgroupcontractaffil,invalidatedDateTime,21,,YES,timestamp,timestamp(3),""
memgroupcontractaffil,contractAffilStatus,22,,YES,varchar,varchar(2),""
memgroupcontractaffil,hasBeenActivatedInd,23,,YES,smallint,smallint,""
memgroupcontractaffil,migrationInd,24,"0",YES,smallint,smallint,""
memgroupcontractaffil,originalContractDate,25,,YES,date,date,""
memgroupcontractaffil,serviceJobID,26,,YES,varchar,varchar(256),""
memgroupcontractaffil,coverageExtensionInd,27,,YES,smallint,smallint,""
memgroupcontractaffil,lastValidationRunDateTime,28,,YES,timestamp,timestamp(3),""
memgroupcontractaffilbpview,contractAffiliationEffectiveDate,1,,YES,date,date,""
memgroupcontractaffilbpview,contractAffiliationExpirationDate,2,,YES,date,date,""
memgroupcontractaffilbpview,memGroupContractID,3,,YES,bigint,bigint,""
memgroupcontractaffilbpview,memGroupID,4,,YES,bigint,bigint,""
memgroupcontractaffilbpview,owningMemGroupID,5,,YES,bigint,bigint,""
memgroupcontractaffilbpview,billingPreferenceDescription,6,,YES,varchar,varchar(70),""
memgroupcontractaffilbpview,billingPreferenceExternalID,7,,YES,bigint,bigint,""
memgroupcontractaffilbpview,billMemGroupLevel,8,,YES,varchar,varchar(2),""
memgroupcontractaffilbpview,deleteInd,9,,YES,smallint,smallint,""
memgroupcontractaffilbpview,billingPreferenceEffectiveDate,10,,YES,date,date,""
memgroupcontractaffilbpview,billingPreferenceExpirationDate,11,,YES,date,date,""
memgroupcontractaffilbpview,memGroupContractBillingPrefID,12,"0",NO,bigint,bigint,""
memgroupcontractaffilbpview,originalSourceSystemID,13,,YES,varchar,varchar(80),""
memgroupcontractaffilbpview,originalSourceSystemType,14,,YES,varchar,varchar(4),""
memgroupcontractaffilconfig,memGroupContractAffilConfigID,1,,NO,bigint,bigint,PRI
memgroupcontractaffilconfig,memGroupContractAffilID,2,,YES,bigint,bigint,MUL
memgroupcontractaffilconfig,memGroupID,3,,YES,bigint,bigint,""
memgroupcontractaffilconfig,memGroupContractID,4,,YES,bigint,bigint,""
memgroupcontractaffilconfig,inheritMemGroupContractProducerInd,5,,YES,smallint,smallint,""
memgroupcontractaffilconfig,effectiveDate,6,,YES,date,date,""
memgroupcontractaffilconfig,expirationDate,7,,YES,date,date,""
memgroupcontractaffilconfig,deleteInd,8,,YES,smallint,smallint,""
memgroupcontractaffilconfig,logicalDeleteReason,9,,YES,varchar,varchar(3),""
memgroupcontractaffilconfig,priorExpirationDate,10,,YES,date,date,""
memgroupcontractaffilconfig,productType,11,,YES,varchar,varchar(2),""
memgroupcontractaffilconfig,contractOptType,12,,YES,varchar,varchar(2),""
memgroupcontractaffilconfig,createUserID,13,,YES,varchar,varchar(20),""
memgroupcontractaffilconfig,createDateTime,14,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
memgroupcontractaffilconfig,changeUserID,15,,YES,varchar,varchar(20),""
memgroupcontractaffilconfig,changeDateTime,16,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
memgroupcontractaffilconfig,updateVersion,17,,YES,int,int,""
memgroupcontractaffilcopyhx,memGroupContractAffilCopyHxID,1,,NO,bigint,bigint,PRI
memgroupcontractaffilcopyhx,memGroupContractAffilID,2,,YES,bigint,bigint,MUL
