"TABLE_NAME","COLUMN_NAME","CONSTRAINT_NAME","REFERENCED_TABLE_NAME","REFERENCED_COLUMN_NAME"
benestoplossref,tierNumber,bnStplssRf_bnftPlnCd1,benefitplancode,tierNumber
benestoplossref,version,bnStplssRf_bnftPlnCd1,benefitplancode,version
benestoplosstier,benefitPlanVersionID,bnStplssTr_bnStplssP1,benestoplossoop,benefitPlanVersionID
benestoplosstier,beneStoplossOOPID,bnStplssTr_bnStplssP1,benestoplossoop,beneStoplossOOPID
benetier,benefitPlanVersionID,bnTr_bnftPln1,benefitplan,benefitPlanVersionID
benetiernetwork,benefitPlanVersionID,bnTrNtwrk_bnTr1,benetier,benefitPlanVersionID
benetiernetwork,beneTierID,bnTrNtwrk_bnTr1,benetier,beneTierID
benetiernetworkprov,benefitPlanVersionID,bnTrNtwrkPrv_bnTrNtwrk1,benetiernetwork,benefitPlanVersionID
benetiernetworkprov,beneTierID,bnTrNtwrkPrv_bnTrNtwrk1,benetiernetwork,beneTierID
benetiernetworkprov,beneTierNetworkID,bnTrNtwrkPrv_bnTrNtwrk1,benetiernetwork,beneTierNetworkID
benetiernetworkprovdetail,benefitPlanVersionID,bnTrNtwrkPrvDtl_bnTrNtwrkPrv1,benetiernetworkprov,benefitPlanVersionID
benetiernetworkprovdetail,beneTierID,bnTrNtwrkPrvDtl_bnTrNtwrkPrv1,benetiernetworkprov,beneTierID
benetiernetworkprovdetail,beneTierNetworkID,bnTrNtwrkPrvDtl_bnTrNtwrkPrv1,benetiernetworkprov,beneTierNetworkID
benetiernetworkprovdetail,beneTierNetworkProvID,bnTrNtwrkPrvDtl_bnTrNtwrkPrv1,benetiernetworkprov,beneTierNetworkProvID
benetiernetworkprovdetail,networkID,bnTrNtwrkPrvDtl_ntwrk1,network,networkID
benevalidation,benefitPlanVersionID,bnVldtn_bnftPln1,benefitplan,benefitPlanVersionID
benewaiveref,benefitCode,bnWvRf_bnftPlnCd1,benefitplancode,benefitCode
benewaiveref,benefitPlanVersionID,bnWvRf_bnftPlnCd1,benefitplancode,benefitPlanVersionID
benewaiveref,codeLevel,bnWvRf_bnftPlnCd1,benefitplancode,codeLevel
benewaiveref,tierNumber,bnWvRf_bnftPlnCd1,benefitplancode,tierNumber
benewaiveref,version,bnWvRf_bnftPlnCd1,benefitplancode,version
billasrendexclstatecodeassign,settingID,bllsRndxclSttCdssgn_prfClmSttngs1,profclaimsettings,settingID
billingsched,familyUnitScheduleID,bllngSchd_fmlyntSchdl1,familyunitschedule,familyUnitScheduleID
billingschedagegender,billingSchedID,bllngSchdgGndr_bllngSchd1,billingsched,billingSchedID
billingschedentity,billingSchedID,bllngSchdntty_bllngSchd1,billingsched,billingSchedID
billingschedfudslevel,billingSchedID,bllngSchdFDSLvl_bllngSchd1,billingsched,billingSchedID
billingschedfudslevel,familyLevel,bllngSchdFDSLvl_fmlyntSchdlLvl1,familyunitschedulelevel,familyLevel
billingschedfudslevel,familyUnitScheduleID,bllngSchdFDSLvl_fmlyntSchdlLvl1,familyunitschedulelevel,familyUnitScheduleID
billingschedmodifier,billingSchedID,bllngSchdMdfr_bllngSchd1,billingsched,billingSchedID
billingschedmodifier,industryClassModSchedID,bllngSchdMdfr_ndstryClssMdSchd1,industryclassmodsched,industryClassModSchedID
