"TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","COLUMN_DEFAULT","IS_NULLABLE","DATA_TYPE","COLUMN_TYPE","COLUMN_KEY"
beneplansettings,benchmarkInd,26,,YES,smallint,smallint,""
beneplansettings,createDateTime,27,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
beneplansettings,createUserID,28,,YES,varchar,varchar(20),""
beneplansettings,changeDateTime,29,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
beneplansettings,changeUserID,30,,YES,varchar,varchar(20),""
beneplansettings,updateVersion,31,,YES,int,int,""
beneplansettings,groupCountFrom,32,,YES,bigint,bigint,""
beneplansettings,groupCountThru,33,,YES,bigint,bigint,""
beneplansettings,employeeCountType,34,,YES,varchar,varchar(3),""
beneplansettings,coverAdmitOnTermInd,35,,YES,smallint,smallint,""
beneplansettings,maxAdmitOnTerm,36,,YES,smallint,smallint,""
beneplansettings,maxAdmitOnTermDM,37,,YES,varchar,varchar(1),""
beneplansettings,remarkCodeScheduleID,38,,YES,varchar,varchar(30),""
beneplansettings,applyNonCoveredWriteoffInd,39,,YES,smallint,smallint,""
beneplansettings,adjudScheduleID,40,,YES,char,char(20),""
beneplansettings,religiousExemption,41,,YES,smallint,smallint,""
beneplansettings,tierOverrideType,42,,YES,char,char(1),""
beneplansettings,serviceAreaMileageType,43,,YES,char,char(2),""
beneplansettings,allowOONPricingPctOverrideInd,44,,YES,smallint,smallint,""
beneplansettings,eocSetID,45,,YES,varchar,varchar(30),MUL
beneplansettings,hsaEligibleInd,46,,YES,smallint,smallint,""
beneplansettings,hraEligibleInd,47,,YES,smallint,smallint,""
beneplansettings,transitionalReliefInd,48,,YES,smallint,smallint,""
beneplansettings,grandfatheredInd,49,,YES,smallint,smallint,""
beneplansettings,erisaCompliantInd,50,,YES,smallint,smallint,""
beneplansettings,billingSetID,51,,YES,varchar,varchar(30),""
beneplansettings,perProvPerDayInd,52,,YES,smallint,smallint,""
beneplansettings,allowBillingSetOverrideInd,53,,YES,smallint,smallint,""
beneplansettings,clinicalEditSchedID,54,,YES,varchar,varchar(30),MUL
beneplansettings,ehbInd,55,,YES,smallint,smallint,""
beneplansettings,provCertSetID,56,,YES,varchar,varchar(30),""
beneplansettings,excludeSalesTaxInd,57,,YES,smallint,smallint,""
beneplansettings,crossAccumByPrimOOPInd,58,,YES,smallint,smallint,""
beneplansettings,salesServiceAreaID,59,,YES,varchar,varchar(30),""
beneplansettings,medPolicySchedID,60,,YES,varchar,varchar(30),""
beneplansettings,timelyFilingSchedID,61,,YES,varchar,varchar(30),MUL
beneplansettings,preAPClaimAuditSchedID,62,,YES,varchar,varchar(30),""
beneplansettings,useBasePlanMedPolicyInd,63,,YES,smallint,smallint,""
beneplansettings,medPolicySetID,64,,YES,varchar,varchar(30),""
beneplansettings,claimAdjudicationClaimAuditSchedID,65,,YES,varchar,varchar(30),""
beneplansettings,cobSchedID,66,,YES,varchar,varchar(30),MUL
beneplansettings,servCompSetID,67,,YES,varchar,varchar(30),MUL
beneplansettings,eobDisplayRuleSetName,68,,YES,varchar,varchar(80),""
beneplansettings,memberEnrollServiceArea,69,,YES,varchar,varchar(30),""
beneplansettings,tradingPartnerProfileID,70,,YES,bigint,bigint,""
beneplansettings,tradingPartnerID,71,,YES,bigint,bigint,""
beneplansettingsbeneplanview,benefitPlanVersionID,1,,YES,bigint,bigint,""
beneplansettingsbeneplanview,eocSetID,2,,YES,varchar,varchar(30),""
beneplansettingsbeneplanview,benePlanSettingsID,3,"0",NO,bigint,bigint,""
beneplansettingsbeneplanview,planName,4,,YES,varchar,varchar(40),""
beneplansettingsbeneplanview,planID,5,,YES,varchar,varchar(30),""
beneplansettingsbeneplanview,benPlanStatus,6,,YES,char,char(1),""
beneplansettingsbeneplanview,planVersion,7,,YES,smallint,smallint,""
beneplansettingsbeneplanview,benPlanEffDate,8,,YES,date,date,""
beneplansettingsbeneplanview,benPlanExpDate,9,,YES,date,date,""
beneplansettingsbeneplanview,grandfatheredInd,10,,YES,smallint,smallint,""
beneplansettingsbeneplanview,transitionalReliefInd,11,,YES,smallint,smallint,""
beneplansettingsbeneplanview,riderOnlyInd,12,,YES,smallint,smallint,""
beneplansettingsbeneplanview,benefitType,13,,YES,char,char(2),""
beneplantierview,beneTierID,1,"0",NO,bigint,bigint,""
beneplantierview,benefitPlanVersionID,2,,YES,bigint,bigint,""
beneplantierview,tierNumber,3,,YES,int,int,""
beneplantierview,parStatusType,4,,YES,char,char(1),""
beneplantierview,serviceAreaType,5,,YES,char,char(1),""
beneplantierview,planID,6,,YES,varchar,varchar(30),""
beneplantierview,benPlanStatus,7,,YES,char,char(1),""
beneplantierview,planVersion,8,,YES,smallint,smallint,""
beneplantradingpartnerenhcdvw,benefitPlanTradingPartnerID,1,"0",NO,bigint,bigint,""
beneplantradingpartnerenhcdvw,benefitPlanVersionID,2,,YES,bigint,bigint,""
beneplantradingpartnerenhcdvw,effectiveDate,3,,YES,date,date,""
beneplantradingpartnerenhcdvw,expirationDate,4,,YES,date,date,""
beneplantradingpartnerenhcdvw,tradingPartnerID,5,,NO,bigint,bigint,""
beneplantradingpartnerenhcdvw,tradingPartnerName,6,,YES,varchar,varchar(30),""
beneplantradingpartnerenhcdvw,entityID,7,,YES,varchar,varchar(20),""
beneplantradingpartnerenhcdvw,entityType,8,,YES,char,char(2),""
benerefcode,beneRefCode,1,,NO,varchar,varchar(30),PRI
benerefcode,beneRefCodeCategory,2,,YES,varchar,varchar(40),""
benerefcode,beneRefCodeDesc,3,,YES,varchar,varchar(2000),""
benerefcode,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benerefcode,changeUserID,5,,YES,varchar,varchar(20),""
benerefcode,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benerefcode,createUserID,7,,YES,varchar,varchar(20),""
benerefcode,updateVersion,8,,YES,int,int,""
benerefcode,accumLevel,9,,YES,varchar,varchar(10),""
beneslooptradingpartnerprofvw,beneStoplossOOPID,1,"0",NO,bigint,bigint,""
beneslooptradingpartnerprofvw,benefitPlanVersionID,2,,YES,bigint,bigint,""
beneslooptradingpartnerprofvw,stoplossOOPID,3,,YES,varchar,varchar(5),""
beneslooptradingpartnerprofvw,stoplossOOPDesc,4,,YES,varchar,varchar(40),""
beneslooptradingpartnerprofvw,tradingPartnerName,5,,YES,varchar,varchar(30),""
beneslooptradingpartnerprofvw,extSystID,6,,YES,varchar,varchar(50),""
beneslooptradingpartnerprofvw,extRouteCode,7,,YES,varchar,varchar(50),""
beneslooptradingpartnerprofvw,entityID,8,,YES,varchar,varchar(20),""
beneslooptradingpartnerprofvw,entityType,9,,YES,char,char(2),""
beneslooptradingpartnerprofvw,effectiveDate,10,,YES,date,date,""
beneslooptradingpartnerprofvw,expirationDate,11,,YES,date,date,""
beneslooptradingpartnerprofvw,tradingPartnerID,12,,NO,bigint,bigint,""
beneslooptradingpartnerprofvw,tradingPartnerProfileID,13,,YES,bigint,bigint,""
beneslooptradingpartnerprofvw,tradingPartnerTxType,14,,YES,char,char(5),""
beneslooptradingpartnerprofvw,routeMemIDValue,15,,YES,varchar,varchar(50),""
beneslooptradingpartnerprofvw,routeSubIDValue,16,,YES,varchar,varchar(50),""
benestoplossfamily,beneStoplossFamilyID,1,"0",NO,bigint,bigint,PRI
benestoplossfamily,beneStoplossOOPPeriodID,2,,YES,bigint,bigint,MUL
benestoplossfamily,beneStoplossOOPID,3,,YES,bigint,bigint,""
benestoplossfamily,benefitPlanVersionID,4,,YES,bigint,bigint,""
benestoplossfamily,familyUnitScheduleLevel,5,,YES,smallint,smallint,""
benestoplossfamily,familyUnitScheduleID,6,,YES,varchar,varchar(30),""
benestoplossfamily,familyStoplossAmt,7,,YES,decimal,"decimal(11,2)",""
benestoplossfamily,familyOOPAmt,8,,YES,decimal,"decimal(11,2)",""
benestoplossfamily,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benestoplossfamily,changeUserID,10,,YES,varchar,varchar(20),""
benestoplossfamily,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benestoplossfamily,createUserID,12,,YES,varchar,varchar(20),""
benestoplossfamily,updateVersion,13,,YES,int,int,""
benestoplossoop,beneStoplossOOPID,1,"0",NO,bigint,bigint,PRI
benestoplossoop,benefitPlanVersionID,2,,YES,bigint,bigint,MUL
benestoplossoop,stoplossOOPID,3,,YES,varchar,varchar(5),""
benestoplossoop,stoplossOOPDesc,4,,YES,varchar,varchar(40),""
benestoplossoop,shareBasePlanAccumInd,5,,YES,smallint,smallint,""
benestoplossoop,beneRefCode,6,,YES,varchar,varchar(30),""
benestoplossoop,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benestoplossoop,changeUserID,8,,YES,varchar,varchar(20),""
benestoplossoop,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benestoplossoop,createUserID,10,,YES,varchar,varchar(20),""
benestoplossoop,updateVersion,11,,YES,int,int,""
benestoplossoopandperiod,beneStoplossOOPID,1,"0",NO,bigint,bigint,""
benestoplossoopandperiod,benefitPlanVersionID,2,,YES,bigint,bigint,""
benestoplossoopandperiod,stoplossOOPID,3,,YES,varchar,varchar(5),""
benestoplossoopandperiod,stoplossOOPDesc,4,,YES,varchar,varchar(40),""
benestoplossoopandperiod,shareBasePlanAccumInd,5,,YES,smallint,smallint,""
benestoplossoopandperiod,beneStoplossOOPPeriodID,6,"0",NO,bigint,bigint,""
benestoplossoopandperiod,stoplossOOPEffDate,7,,YES,date,date,""
benestoplossoopandperiod,stoplossOOPExpDate,8,,YES,date,date,""
benestoplossoopandperiod,prorationType,9,,YES,varchar,varchar(1),""
benestoplossoopandperiod,stoplossFUDSInd,10,,YES,smallint,smallint,""
benestoplossoopandperiod,familySLOOPOnlyInd,11,,YES,smallint,smallint,""
benestoplossoopandperiod,individualStoploss,12,,YES,decimal,"decimal(11,2)",""
benestoplossoopandperiod,individualOOP,13,,YES,decimal,"decimal(11,2)",""
benestoplossoopandperiod,familyOOPAccumType,14,,YES,varchar,varchar(1),""
benestoplossoopandperiod,slFamilyAccumType,15,,YES,varchar,varchar(1),""
benestoplossoopandperiod,oopFamilyIndivTotal,16,,YES,smallint,smallint,""
benestoplossoopandperiod,slFamilyIndivTotal,17,,YES,smallint,smallint,""
benestoplossoopandperiod,familyStoplossAmt,18,,YES,decimal,"decimal(11,2)",""
benestoplossoopandperiod,familyOOPAmt,19,,YES,decimal,"decimal(11,2)",""
benestoplossoopandperiod,carryoverMonths,20,,YES,smallint,smallint,""
benestoplossoopandperiod,oopDeductibleInd,21,,YES,smallint,smallint,""
benestoplossoopandperiod,oopCopayInd,22,,YES,smallint,smallint,""
benestoplossoopandperiod,oopCoInsInd,23,,YES,smallint,smallint,""
benestoplossoopandperiod,slDeductibleInd,24,,YES,smallint,smallint,""
benestoplossoopandperiod,slCopaymentInd,25,,YES,smallint,smallint,""
benestoplossoopandperiod,slCoInsInd,26,,YES,smallint,smallint,""
benestoplossoopandperiod,beneRefCode,27,,YES,varchar,varchar(30),""
benestoplossoopbenerefcodevw,beneStoplossOOPID,1,"0",NO,bigint,bigint,""
benestoplossoopbenerefcodevw,benefitPlanVersionID,2,,YES,bigint,bigint,""
benestoplossoopbenerefcodevw,stoplossOOPID,3,,YES,varchar,varchar(5),""
benestoplossoopbenerefcodevw,beneRefCode,4,,YES,varchar,varchar(30),""
benestoplossoopbenerefcodevw,beneRefCodeCategory,5,,YES,varchar,varchar(40),""
benestoplossoopbenerefcodevw,shareBasePlanAccumInd,6,,YES,smallint,smallint,""
benestoplossoopbenerefcodevw,accumLevel,7,,YES,varchar,varchar(10),""
benestoplossoopperiod,beneStoplossOOPPeriodID,1,"0",NO,bigint,bigint,PRI
benestoplossoopperiod,beneStoplossOOPID,2,,YES,bigint,bigint,MUL
benestoplossoopperiod,benefitPlanVersionID,3,,YES,bigint,bigint,MUL
benestoplossoopperiod,stoplossOOPEffDate,4,,YES,date,date,""
benestoplossoopperiod,stoplossOOPExpDate,5,,YES,date,date,""
benestoplossoopperiod,prorationType,6,,YES,varchar,varchar(1),""
benestoplossoopperiod,stoplossChargeType,7,,YES,varchar,varchar(4),""
benestoplossoopperiod,oopDeductibleInd,8,,YES,smallint,smallint,""
benestoplossoopperiod,oopCopayInd,9,,YES,smallint,smallint,""
benestoplossoopperiod,slDeductibleInd,10,,YES,smallint,smallint,""
benestoplossoopperiod,slCopaymentInd,11,,YES,smallint,smallint,""
benestoplossoopperiod,stoplossFUDSInd,12,,YES,smallint,smallint,""
benestoplossoopperiod,slCoInsInd,13,,YES,smallint,smallint,""
benestoplossoopperiod,slFamilyAccumType,14,,YES,varchar,varchar(1),""
benestoplossoopperiod,slFamilyIndivTotal,15,,YES,smallint,smallint,""
benestoplossoopperiod,oopCoInsInd,16,,YES,smallint,smallint,""
benestoplossoopperiod,oopFamilyIndivTotal,17,,YES,smallint,smallint,""
benestoplossoopperiod,individualStoploss,18,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiod,individualOOP,19,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiod,carryoverMonths,20,,YES,smallint,smallint,""
benestoplossoopperiod,familySLOOPOnlyInd,21,,YES,smallint,smallint,""
benestoplossoopperiod,familyOOPAccumType,22,,YES,varchar,varchar(1),""
benestoplossoopperiod,changeDateTime,23,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benestoplossoopperiod,changeUserID,24,,YES,varchar,varchar(20),""
benestoplossoopperiod,createDateTime,25,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benestoplossoopperiod,createUserID,26,,YES,varchar,varchar(20),""
benestoplossoopperiod,updateVersion,27,,YES,int,int,""
benestoplossoopperiod,familyStoplossAmt,28,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiod,familyOOPAmt,29,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiod,carryoverAppliesTo,30,,YES,varchar,varchar(10),""
benestoplossoopperiod,perOccurDeductibleInd,31,,YES,smallint,smallint,""
benestoplossoopperiodrefview,beneStoplossOOPID,1,"0",NO,bigint,bigint,""
benestoplossoopperiodrefview,benefitPlanVersionID,2,,YES,bigint,bigint,""
benestoplossoopperiodrefview,stoplossOOPID,3,,YES,varchar,varchar(5),""
benestoplossoopperiodrefview,stoplossOOPDesc,4,,YES,varchar,varchar(40),""
benestoplossoopperiodrefview,shareBasePlanAccumInd,5,,YES,smallint,smallint,""
benestoplossoopperiodrefview,beneStoplossOOPPeriodID,6,"0",NO,bigint,bigint,""
benestoplossoopperiodrefview,stoplossOOPEffDate,7,,YES,date,date,""
benestoplossoopperiodrefview,stoplossOOPExpDate,8,,YES,date,date,""
benestoplossoopperiodrefview,prorationType,9,,YES,varchar,varchar(1),""
benestoplossoopperiodrefview,stoplossChargeType,10,,YES,varchar,varchar(4),""
benestoplossoopperiodrefview,oopDeductibleInd,11,,YES,smallint,smallint,""
benestoplossoopperiodrefview,oopCopayInd,12,,YES,smallint,smallint,""
benestoplossoopperiodrefview,slDeductibleInd,13,,YES,smallint,smallint,""
benestoplossoopperiodrefview,slCopaymentInd,14,,YES,smallint,smallint,""
benestoplossoopperiodrefview,stoplossFUDSInd,15,,YES,smallint,smallint,""
benestoplossoopperiodrefview,slCoInsInd,16,,YES,smallint,smallint,""
benestoplossoopperiodrefview,slFamilyAccumType,17,,YES,varchar,varchar(1),""
benestoplossoopperiodrefview,slFamilyIndivTotal,18,,YES,smallint,smallint,""
benestoplossoopperiodrefview,oopCoInsInd,19,,YES,smallint,smallint,""
benestoplossoopperiodrefview,oopFamilyIndivTotal,20,,YES,smallint,smallint,""
benestoplossoopperiodrefview,individualStoploss,21,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiodrefview,individualOOP,22,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiodrefview,carryoverMonths,23,,YES,smallint,smallint,""
benestoplossoopperiodrefview,familySLOOPOnlyInd,24,,YES,smallint,smallint,""
benestoplossoopperiodrefview,familyOOPAccumType,25,,YES,varchar,varchar(1),""
benestoplossoopperiodrefview,familyStoplossAmt,26,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiodrefview,familyOOPAmt,27,,YES,decimal,"decimal(11,2)",""
benestoplossoopperiodrefview,benefitCode,28,"",NO,varchar,varchar(60),""
benestoplossoopperiodrefview,tierNumber,29,"0",NO,int,int,""
benestoplossoopperiodrefview,codeLevel,30,"0",NO,smallint,smallint,""
benestoplossoopperiodrefview,version,31,"0",NO,smallint,smallint,""
benestoplossoopperiodrefview,beneRefCode,32,,YES,varchar,varchar(30),""
benestoplossooprefview,beneStoplossOOPID,1,"0",NO,bigint,bigint,""
benestoplossooprefview,benefitPlanVersionID,2,,YES,bigint,bigint,""
benestoplossooprefview,stoplossOOPID,3,,YES,varchar,varchar(5),""
benestoplossooprefview,stoplossOOPDesc,4,,YES,varchar,varchar(40),""
benestoplossooprefview,shareBasePlanAccumInd,5,,YES,smallint,smallint,""
benestoplossooprefview,benefitCode,6,"",NO,varchar,varchar(60),""
benestoplossooprefview,tierNumber,7,"0",NO,int,int,""
benestoplossooprefview,codeLevel,8,"0",NO,smallint,smallint,""
benestoplossooprefview,version,9,"0",NO,smallint,smallint,""
benestoplossooprefview,primaryStoplossOOPInd,10,,YES,smallint,smallint,""
benestoplossooprefview,beneRefCode,11,,YES,varchar,varchar(30),""
benestoplossref,benefitPlanVersionID,1,"0",NO,bigint,bigint,PRI
benestoplossref,benefitCode,2,"",NO,varchar,varchar(60),PRI
benestoplossref,tierNumber,3,"0",NO,int,int,PRI
benestoplossref,codeLevel,4,"0",NO,smallint,smallint,PRI
benestoplossref,version,5,"0",NO,smallint,smallint,PRI
benestoplossref,beneStoplossOOPID,6,"0",NO,bigint,bigint,PRI
benestoplossref,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benestoplossref,changeUserID,8,,YES,varchar,varchar(20),""
benestoplossref,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benestoplossref,createUserID,10,,YES,varchar,varchar(20),""
benestoplossref,updateVersion,11,,YES,int,int,""
benestoplossref,stoplossOOPDesc,12,,YES,varchar,varchar(40),""
benestoplossref,stoplossOOPID,13,,YES,varchar,varchar(5),""
benestoplossref,primaryStoplossOOPInd,14,,YES,smallint,smallint,""
benestoplosstier,beneStoplossTierID,1,"0",NO,bigint,bigint,PRI
benestoplosstier,beneStoplossOOPID,2,,YES,bigint,bigint,MUL
benestoplosstier,benefitPlanVersionID,3,,YES,bigint,bigint,MUL
benestoplosstier,tierNumber,4,,YES,int,int,""
benestoplosstier,tierAssignment,5,,YES,varchar,varchar(1),""
benestoplosstier,primaryAccumInd,6,,YES,smallint,smallint,""
benestoplosstier,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benestoplosstier,changeUserID,8,,YES,varchar,varchar(20),""
benestoplosstier,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benestoplosstier,createUserID,10,,YES,varchar,varchar(20),""
benestoplosstier,updateVersion,11,,YES,int,int,""
benetier,beneTierID,1,"0",NO,bigint,bigint,PRI
benetier,benefitPlanVersionID,2,,YES,bigint,bigint,MUL
benetier,tierNumber,3,,YES,int,int,""
benetier,tierDescription,4,,YES,varchar,varchar(40),""
benetier,tierEOBMember,5,,YES,smallint,smallint,""
benetier,tierEOBProvider,6,,YES,smallint,smallint,""
benetier,tierPreExisting,7,,YES,smallint,smallint,""
benetier,reciprocityInd,8,,YES,smallint,smallint,""
benetier,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benetier,changeUserID,10,,YES,varchar,varchar(20),""
benetier,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benetier,createUserID,12,,YES,varchar,varchar(20),""
benetier,updateVersion,13,,YES,int,int,""
benetier,parStatusType,14,,YES,char,char(1),""
benetier,serviceAreaType,15,,YES,char,char(1),""
benetier,defaultCarrierCoinsPct,16,,YES,smallint,smallint,""
benetier,defaultCopayment,17,,YES,decimal,"decimal(7,2)",""
benetier,twentyFourHourCoverageInd,18,,YES,smallint,smallint,""
benetier,networkAccessType,19,,YES,char,char(1),""
benetier,benefitType,20,,YES,char,char(2),""
benetier,excludeProviderDirectoryInd,21,,YES,smallint,smallint,""
benetier,outOfCountryInd,22,"0",YES,smallint,smallint,""
benetiernetscheduledetailview,beneTierID,1,"0",NO,bigint,bigint,""
benetiernetscheduledetailview,benefitPlanVersionID,2,,YES,bigint,bigint,""
benetiernetscheduledetailview,tierNumber,3,,YES,int,int,""
benetiernetscheduledetailview,networkAccessType,4,,YES,char,char(1),""
benetiernetscheduledetailview,parStatusType,5,,YES,char,char(1),""
benetiernetscheduledetailview,beneTierNetworkID,6,"0",NO,bigint,bigint,""
benetiernetscheduledetailview,networkScheduleID,7,,YES,char,char(20),""
benetiernetscheduledetailview,netScheduleDetailID,8,"0",NO,bigint,bigint,""
benetiernetscheduledetailview,networkID,9,,YES,bigint,bigint,""
benetiernetscheduledetailview,networkTierNum,10,,YES,int,int,""
benetiernetscheduledetailview,beneNetworkSchedEffDate,11,,YES,date,date,""
benetiernetscheduledetailview,beneNetworkSchedExpDate,12,,YES,date,date,""
benetiernetwork,beneTierNetworkID,1,"0",NO,bigint,bigint,PRI
benetiernetwork,beneTierID,2,,YES,bigint,bigint,MUL
benetiernetwork,benefitPlanVersionID,3,,YES,bigint,bigint,MUL
benetiernetwork,networkScheduleID,4,,YES,char,char(20),""
benetiernetwork,networkTierNum,5,,YES,int,int,""
benetiernetwork,changeDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benetiernetwork,changeUserID,7,,YES,varchar,varchar(20),""
benetiernetwork,createDateTime,8,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benetiernetwork,createUserID,9,,YES,varchar,varchar(20),""
benetiernetwork,updateVersion,10,,YES,int,int,""
benetiernetworkprov,beneTierNetworkProvID,1,,NO,bigint,bigint,PRI
benetiernetworkprov,beneTierNetworkID,2,,YES,bigint,bigint,MUL
benetiernetworkprov,beneTierID,3,,YES,bigint,bigint,MUL
benetiernetworkprov,benefitPlanVersionID,4,,YES,bigint,bigint,MUL
benetiernetworkprov,providerAssignmentType,5,,YES,varchar,varchar(10),""
benetiernetworkprov,benefitPeriodCalculationBasis,6,,YES,varchar,varchar(5),""
benetiernetworkprov,effectiveDate,7,,YES,date,date,""
benetiernetworkprov,expirationDate,8,,YES,date,date,""
benetiernetworkprov,changeDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benetiernetworkprov,changeUserID,10,,YES,varchar,varchar(20),""
benetiernetworkprov,createDateTime,11,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benetiernetworkprov,createUserID,12,,YES,varchar,varchar(20),""
benetiernetworkprov,updateVersion,13,,YES,int,int,""
benetiernetworkprov,provAssignAlternateScheduleID,14,,YES,varchar,varchar(20),""
benetiernetworkprovdetail,beneTierNetworkProvDetailID,1,,NO,bigint,bigint,PRI
benetiernetworkprovdetail,beneTierNetworkProvID,2,,YES,bigint,bigint,MUL
benetiernetworkprovdetail,beneTierNetworkID,3,,YES,bigint,bigint,""
benetiernetworkprovdetail,beneTierID,4,,YES,bigint,bigint,""
benetiernetworkprovdetail,benefitPlanVersionID,5,,YES,bigint,bigint,""
benetiernetworkprovdetail,networkID,6,,YES,bigint,bigint,MUL
benetiernetworkprovdetail,openAccessPeriod,7,,YES,smallint,smallint,""
benetiernetworkprovdetail,openAccessPeriodDT,8,,YES,varchar,varchar(2),""
benetiernetworkprovdetail,electiveChangeFreq,9,,YES,smallint,smallint,""
benetiernetworkprovdetail,electiveChangeFreqDT,10,,YES,varchar,varchar(2),""
benetiernetworkprovdetail,electiveChangeRule,11,,YES,varchar,varchar(5),""
benetiernetworkprovdetail,electiveChangeRuleDays,12,,YES,smallint,smallint,""
benetiernetworkprovdetail,genderLimit,13,,YES,char,char(1),""
benetiernetworkprovdetail,ageLimitFromYears,14,,YES,smallint,smallint,""
benetiernetworkprovdetail,ageLimitFromMonths,15,,YES,smallint,smallint,""
benetiernetworkprovdetail,ageLimitThruYears,16,,YES,smallint,smallint,""
benetiernetworkprovdetail,ageLimitThruMonths,17,,YES,smallint,smallint,""
benetiernetworkprovdetail,optionalAssignment,18,,YES,smallint,smallint,""
benetiernetworkprovdetail,referralSensitivity,19,,YES,varchar,varchar(2),""
benetiernetworkprovdetail,provAssignLevel,20,,YES,varchar,varchar(2),""
benetiernetworkprovdetail,provSpecialtySetID,21,,YES,varchar,varchar(30),""
benetiernetworkprovdetail,effectiveDate,22,,YES,date,date,""
benetiernetworkprovdetail,expirationDate,23,,YES,date,date,""
benetiernetworkprovdetail,changeDateTime,24,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benetiernetworkprovdetail,changeUserID,25,,YES,varchar,varchar(20),""
benetiernetworkprovdetail,createDateTime,26,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benetiernetworkprovdetail,createUserID,27,,YES,varchar,varchar(20),""
benetiernetworkprovdetail,updateVersion,28,,YES,int,int,""
benetiernetworkprovdetail,serviceAreaIDRestriction,29,,YES,varchar,varchar(30),""
benetiernetworkprovview,planID,1,,YES,varchar,varchar(30),""
benetiernetworkprovview,planName,2,,YES,varchar,varchar(40),""
benetiernetworkprovview,benPlanEffDate,3,,YES,date,date,""
benetiernetworkprovview,benPlanExpDate,4,,YES,date,date,""
benetiernetworkprovview,benPlanStatus,5,,YES,char,char(1),""
benetiernetworkprovview,planVersion,6,,YES,smallint,smallint,""
benetiernetworkprovview,provAssignAlternateScheduleID,7,,YES,varchar,varchar(20),""
benevalidation,beneValidationID,1,"0",NO,bigint,bigint,PRI
benevalidation,benefitPlanVersionID,2,,YES,bigint,bigint,MUL
benevalidation,noteText,3,,YES,varchar,varchar(4000),""
benevalidation,changeDateTime,4,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benevalidation,changeUserID,5,,YES,varchar,varchar(20),""
benevalidation,createDateTime,6,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benevalidation,createUserID,7,,YES,varchar,varchar(20),""
benevalidation,updateVersion,8,,YES,int,int,""
benevalidation,benValMessageType,9,,YES,char,char(2),""
benewaiveref,benefitPlanVersionID,1,"0",NO,bigint,bigint,PRI
benewaiveref,benefitCode,2,"",NO,varchar,varchar(60),PRI
benewaiveref,tierNumber,3,"0",NO,int,int,PRI
benewaiveref,codeLevel,4,"0",NO,smallint,smallint,PRI
benewaiveref,version,5,"0",NO,smallint,smallint,PRI
benewaiveref,beneWaiveCode,6,"",NO,varchar,varchar(60),PRI
benewaiveref,changeDateTime,7,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
benewaiveref,changeUserID,8,,YES,varchar,varchar(20),""
benewaiveref,createDateTime,9,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),""
benewaiveref,createUserID,10,,YES,varchar,varchar(20),""
benewaiveref,updateVersion,11,,YES,int,int,""
billasrendexclstatecodeassign,state,1,"",NO,char,char(2),PRI
billasrendexclstatecodeassign,settingID,2,,YES,int,int,MUL
billasrendexclstatecodeassign,changeDateTime,3,"0000-00-00 00:00:00.000",NO,timestamp,timestamp(3),MUL
billasrendexclstatecodeassign,changeUserID,4,,YES,varchar,varchar(20),""
